order_item_id,order_id,product_id,quantity,item_price
2028,31,179,1,3145.9
2029,860,34,4,4603.89
2030,952,213,5,4051.51
2031,902,69,1,872.13
2032,638,244,3,1337.76
2033,263,166,3,557.89
2034,1960,315,1,2322.66
2035,979,253,5,2450.02
2036,402,65,2,609.76
2037,1650,483,1,63.38
2038,1523,49,3,3622.28
2039,1817,315,2,2069.56
2040,514,95,3,4883.9
2041,674,364,5,539.33
2042,1065,265,3,2342.44
2043,1557,461,4,2812.93
2044,768,339,1,3168.18
2045,1532,464,1,2650.32
2046,1627,102,1,1569.68
2047,293,325,2,1362.28
2048,332,204,5,4507.37
2049,985,248,2,1628.11
2050,1288,446,5,1221.41
2051,831,232,4,2725.07
2052,1273,135,1,5036.41
2053,1526,144,5,632.84
2054,1893,173,2,852.9
2055,523,175,4,3553.49
2056,1582,282,1,3940.98
2057,1369,439,5,1922.16
2058,539,33,4,228.77
2059,1316,14,2,5360.04
2060,194,117,1,770.03
2061,247,282,2,4144.83
2062,1789,178,4,3624.51
2063,1134,482,5,1420.63
2064,374,204,5,4972.35
2065,400,73,2,673.09
2066,1590,9,3,3512.59
2067,1077,308,5,457.28
2068,1762,272,5,2543.82
2069,743,277,5,4624.0
2070,342,192,2,292.08
2071,1301,325,2,1610.1
2072,1727,477,2,2819.08
2073,1108,483,4,74.47
2074,1758,104,4,3651.15
2075,608,200,4,3907.89
2076,1831,244,2,1337.36
2077,1478,481,1,2178.8
2078,515,363,3,2637.05
2079,428,473,5,2219.78
2080,1965,35,4,346.35
2081,288,74,2,2659.54
2082,1566,498,2,2936.42
2083,802,403,4,2527.76
2084,801,303,3,1601.62
2085,145,116,3,2499.66
2086,288,458,5,2714.63
2087,1935,345,4,3671.65
2088,292,345,3,3769.22
2089,23,327,3,2743.65
2090,1074,53,5,3741.98
2091,965,119,3,3065.96
2092,1684,64,5,2271.21
2093,931,79,3,212.14
2094,1793,140,1,3043.69
2095,782,430,1,2953.06
2096,1284,239,2,4767.38
2097,1795,364,4,511.49
2098,1554,150,1,4408.51
2099,182,375,5,1424.16
2100,1772,186,4,2269.68
2101,1714,360,4,576.07
2102,117,327,3,2736.46
2103,1726,371,3,979.51
2104,1312,261,3,951.26
2105,731,43,4,625.3
2106,498,300,5,1660.32
2107,889,341,4,2092.24
2108,1149,311,4,3949.24
2109,1243,266,4,756.25
2110,87,309,1,3678.21
2111,1179,49,2,3205.85
2112,739,298,5,1551.67
2113,864,418,1,4857.01
2114,712,332,4,1592.44
2115,1175,443,4,3417.0
2116,1666,413,4,1802.35
2117,1371,465,5,2392.97
2118,371,13,3,4174.68
2119,203,150,1,5057.97
2120,1494,234,3,2187.11
2121,735,420,3,3947.96
2122,1994,495,4,4078.33
2123,1606,25,3,4697.87
2124,1575,407,5,1228.31
2125,1579,443,3,3433.67
2126,1517,206,2,4040.87
2127,1730,256,3,4898.2
2128,721,316,2,2058.8
2129,649,425,1,2798.79
2130,1310,208,4,4186.04
2131,1310,96,2,4012.64
2132,543,439,3,2067.06
2133,691,413,3,1735.45
2134,1546,82,3,4853.91
2135,33,58,3,127.83
2136,1862,260,5,3745.68
2137,607,388,2,2465.11
2138,816,317,2,1842.16
2139,192,47,4,618.33
2140,1746,135,3,4637.05
2141,1092,182,4,1505.75
2142,213,433,3,682.62
2143,1257,292,3,4931.18
2144,461,227,2,3077.96
2145,1123,80,3,3366.53
2146,54,254,2,1239.23
2147,503,449,2,327.71
2148,298,7,1,102.24
2149,1757,314,4,664.64
2150,849,285,5,3456.85
2151,394,212,5,2480.4
2152,1190,205,4,167.68
2153,1530,134,3,2703.16
2154,1646,411,3,794.64
2155,747,461,2,3295.02
2156,656,277,2,4747.8
2157,659,441,2,11.11
2158,1630,276,1,89.95
2159,1879,402,4,1473.53
2160,1097,161,5,3402.71
2161,467,369,5,1607.99
2162,1682,115,5,3544.61
2163,1714,28,4,2138.74
2164,1019,303,2,1684.48
2165,46,287,1,2737.24
2166,1835,178,2,3752.39
2167,131,350,3,3733.95
2168,1167,130,1,108.5
2169,1462,307,2,2158.11
2170,812,111,3,4104.16
2171,1103,357,3,2309.62
2172,477,292,5,4775.84
2173,1938,209,5,376.97
2174,1396,301,1,2413.45
2175,1989,313,3,2027.4
2176,1204,62,1,2169.89
2177,1258,33,2,217.85
2178,1501,100,5,2772.16
2179,1585,389,2,3048.69
2180,61,333,1,2603.29
2181,680,46,4,2294.99
2182,1176,359,4,826.04
2183,1649,209,4,396.21
2184,284,434,1,2213.69
2185,638,182,4,1438.3
2186,1801,130,2,99.58
2187,534,206,3,3615.73
2188,1326,325,4,1376.54
2189,1540,49,1,3488.0
2190,1801,311,5,3374.68
2191,122,350,2,3748.36
2192,4,494,1,4064.7
2193,10,168,1,2415.11
2194,1639,464,3,2534.45
2195,1760,36,2,2801.9
2196,1304,318,5,2991.15
2197,448,500,2,1317.84
2198,1229,192,4,318.12
2199,1447,434,2,2458.84
2200,1040,77,4,1797.75
2201,63,319,5,60.49
2202,1820,491,1,298.48
2203,1654,479,3,3363.25
2204,221,179,5,3021.08
2205,1062,86,4,2377.0
2206,396,309,5,3716.09
2207,1885,173,5,958.8
2208,1704,200,1,3823.32
2209,1370,284,2,1113.81
2210,749,73,4,597.39
2211,386,407,3,1292.53
2212,121,470,4,3222.39
2213,1661,432,5,253.69
2214,203,435,3,4998.25
2215,1868,270,5,4266.6
2216,1069,202,2,388.78
2217,579,165,2,47.55
2218,600,484,4,844.14
2219,892,194,1,757.8
2220,1007,54,4,1403.41
2221,1249,200,3,3477.34
2222,1579,351,5,3365.52
2223,1703,22,1,1559.22
2224,629,457,5,1412.74
2225,1112,89,1,5014.46
2226,1095,15,3,3690.9
2227,789,97,5,2267.46
2228,108,422,4,2001.27
2229,1513,261,2,989.7
2230,1042,190,1,2725.18
2231,1866,110,2,4484.18
2232,1828,114,1,214.82
2233,1463,105,5,2004.01
2234,1312,314,4,602.26
2235,422,461,3,3151.62
2236,10,464,3,2370.58
2237,363,200,3,3854.07
2238,1880,429,2,1319.94
2239,291,307,3,2052.32
2240,1807,473,5,2088.03
2241,1455,443,3,3675.05
2242,420,482,3,1667.28
2243,839,354,4,52.04
2244,773,143,2,4988.77
2245,1673,399,5,1443.5
2246,22,321,1,2972.14
2247,1426,393,2,4770.3
2248,145,327,2,2741.92
2249,1848,406,2,4364.65
2250,1100,168,3,2307.63
2251,1957,349,4,3098.9
2252,584,275,5,2549.64
2253,536,56,4,2679.14
2254,1686,454,1,758.47
2255,1137,434,2,2284.38
2256,1062,19,1,4914.96
2257,229,118,4,741.24
2258,378,43,1,729.17
2259,496,224,4,3860.18
2260,1513,74,1,2638.76
2261,1358,479,2,3497.42
2262,1574,108,1,3995.18
2263,1165,8,3,3465.5
2264,1761,487,2,3665.99
2265,718,237,1,4031.67
2266,802,195,3,544.99
2267,1036,33,2,204.66
2268,688,337,1,599.26
2269,1785,226,2,3728.48
2270,1233,271,2,3387.19
2271,294,281,1,2879.24
2272,229,351,5,2955.25
2273,1095,9,2,3826.5
2274,1483,478,1,3060.11
2275,294,462,2,1363.86
2276,13,196,1,2203.7
2277,1667,199,1,309.17
2278,1756,115,1,3756.55
2279,1155,280,4,684.94
2280,1920,293,3,1398.48
2281,1405,316,2,1996.91
2282,1399,252,3,1647.76
2283,1304,233,2,3913.69
2284,931,275,2,2865.52
2285,296,147,2,221.02
2286,1973,496,3,229.44
2287,1807,83,1,3126.6
2288,885,413,1,1686.98
2289,942,211,5,934.26
2290,1745,117,2,771.77
2291,1721,321,4,2777.77
2292,863,453,4,4229.75
2293,910,488,3,3946.44
2294,692,167,2,2349.7
2295,1482,272,2,2382.27
2296,1460,98,5,122.42
2297,745,461,4,3014.36
2298,768,330,4,1829.07
2299,290,241,4,940.78
2300,616,464,5,2666.88
2301,845,27,3,3765.85
2302,1130,456,4,1467.75
2303,1920,265,4,2275.37
2304,49,356,5,2734.16
2305,1367,89,5,4655.89
2306,1576,80,5,3349.4
2307,1602,411,4,783.67
2308,649,240,2,640.47
2309,1562,477,5,2677.12
2310,1911,391,1,3168.57
2311,1385,50,1,653.01
2312,44,5,1,5282.93
2313,679,437,3,3006.11
2314,416,381,2,535.37
2315,630,431,5,3892.85
2316,1863,162,4,2127.26
2317,973,174,3,2683.84
2318,622,52,2,4298.61
2319,1845,451,4,1636.75
2320,243,273,4,3344.7
2321,325,288,4,52.75
2322,1434,144,2,637.08
2323,2000,59,2,1908.27
2324,1863,228,1,1390.44
2325,278,451,4,1717.29
2326,977,88,5,1650.04
2327,1410,419,4,1217.68
2328,1198,293,1,1272.63
2329,1988,252,5,1755.41
2330,705,454,1,681.8
2331,1816,190,2,2403.15
2332,1279,154,2,2142.85
2333,228,479,2,3698.27
2334,1970,325,1,1448.39
2335,727,309,4,4377.3
2336,33,319,4,71.85
2337,347,187,2,2002.72
2338,1052,144,1,672.93
2339,1003,164,1,1011.57
2340,1330,123,3,3037.71
2341,920,222,3,1187.56
2342,1536,389,1,2863.81
2343,682,283,5,4347.12
2344,22,377,3,1859.13
2345,780,103,4,2332.04
2346,796,19,3,5138.84
2347,1428,193,5,981.41
2348,1749,402,3,1322.83
2349,272,483,3,66.16
2350,1132,99,3,2283.76
2351,171,468,1,1811.89
2352,1650,342,5,4434.32
2353,1835,59,2,1671.44
2354,1652,391,1,2855.4
2355,363,192,5,286.2
2356,1642,122,1,1752.1
2357,20,371,3,844.92
2358,1783,466,2,4779.66
2359,1194,321,4,3128.47
2360,1293,448,1,666.63
2361,1255,63,2,340.24
2362,409,471,1,1135.92
2363,381,47,1,619.11
2364,8,222,2,1299.03
2365,431,26,4,1919.74
2366,657,321,4,2878.73
2367,1675,102,4,1491.96
2368,1240,362,3,1464.76
2369,1499,347,1,2043.87
2370,907,95,1,4676.17
2371,361,499,2,1514.92
2372,1799,278,2,4128.07
2373,1434,64,1,2344.02
2374,386,96,2,4082.91
2375,333,203,5,3598.22
2376,608,308,3,425.44
2377,447,219,3,3640.6
2378,1507,124,3,2390.1
2379,577,387,1,2681.31
2380,129,253,1,2261.21
2381,1270,387,1,3058.91
2382,1381,392,4,2619.01
2383,25,382,3,3196.53
2384,1205,395,3,3847.94
2385,1430,349,1,3033.82
2386,1166,135,3,5217.34
2387,924,184,4,3350.14
2388,759,256,4,4389.42
2389,642,280,2,823.48
2390,468,301,3,2341.31
2391,840,239,3,5206.84
2392,1892,408,4,4626.98
2393,950,445,4,3748.78
2394,313,73,4,660.21
2395,860,487,2,3491.35
2396,1615,163,2,4867.66
2397,819,188,2,3419.74
2398,310,304,2,2163.75
2399,195,9,2,3656.58
2400,555,173,4,828.31
2401,804,82,5,4270.85
2402,569,117,5,659.6
2403,1483,256,2,4510.68
2404,999,497,3,4754.11
2405,1970,55,3,3252.08
2406,1446,245,2,206.91
2407,482,266,2,766.52
2408,853,252,3,1454.5
2409,1294,82,3,4302.02
2410,1401,317,1,1747.63
2411,1227,67,3,2531.72
2412,1485,192,2,332.74
2413,757,290,1,3097.85
2414,37,229,2,1080.28
2415,429,484,2,794.72
2416,1864,447,4,562.4
2417,1612,144,5,620.51
2418,1626,170,2,1722.49
2419,1978,165,5,54.18
2420,1989,467,5,4071.39
2421,1249,122,2,1763.53
2422,1001,289,1,2486.66
2423,642,262,4,3068.2
2424,1537,76,1,881.41
2425,1084,252,3,1599.44
2426,138,231,2,3062.67
2427,1621,395,2,3393.17
2428,746,435,4,5255.05
2429,506,115,3,3664.39
2430,730,423,5,2065.92
2431,300,402,3,1282.07
2432,993,161,5,3772.16
2433,410,422,2,1995.76
2434,1962,473,1,2162.15
2435,606,376,2,468.14
2436,1073,410,2,4309.5
2437,1620,193,1,999.14
2438,611,134,3,2442.27
2439,52,15,4,4181.51
2440,162,189,2,3379.45
2441,915,321,2,2794.41
2442,1217,228,1,1590.48
2443,1919,141,2,3823.03
2444,1447,311,2,3665.05
2445,1202,66,1,881.52
2446,254,27,5,4301.42
2447,978,189,4,3159.46
2448,1127,14,3,5030.61
2449,811,92,1,2172.68
2450,1319,145,5,4321.66
2451,81,453,2,4310.58
2452,1018,33,2,235.05
2453,311,53,2,3565.32
2454,189,387,3,2795.81
2455,693,42,1,1830.66
2456,1009,206,5,3880.72
2457,853,329,2,5019.29
2458,1123,422,2,1724.72
2459,919,82,3,4103.45
2460,466,123,5,2661.54
2461,50,27,2,4121.24
2462,981,22,2,1510.69
2463,1946,79,2,253.17
2464,1026,164,4,902.5
2465,40,262,4,3002.51
2466,49,343,4,730.27
2467,1127,35,5,344.9
2468,74,107,4,352.15
2469,15,179,5,3032.03
2470,1806,189,2,3409.54
2471,814,109,1,3166.87
2472,1875,322,3,893.26
2473,545,285,4,3335.77
2474,328,428,5,4551.89
2475,525,172,3,3714.24
2476,805,62,4,2118.82
2477,60,229,5,1132.04
2478,1577,208,1,4091.82
2479,86,199,2,311.28
2480,410,389,3,2815.78
2481,1706,354,5,59.7
2482,1675,156,1,4688.64
2483,1327,321,3,2707.29
2484,445,262,1,2579.57
2485,444,425,3,2726.05
2486,423,256,4,4980.64
2487,1475,168,4,2451.27
2488,1233,386,4,1815.13
2489,984,288,2,53.21
2490,160,316,1,1882.69
2491,1747,16,1,194.26
2492,1940,141,3,4188.85
2493,912,196,2,2558.64
2494,200,28,2,2098.99
2495,1989,217,3,992.24
2496,156,144,1,603.63
2497,610,395,1,3221.8
2498,619,73,2,600.32
2499,247,471,1,1112.24
2500,1803,477,2,2916.21
2501,30,58,2,125.01
2502,933,446,5,1237.36
2503,560,139,5,2192.07
2504,983,33,2,226.58
2505,442,34,4,4888.49
2506,62,20,4,1269.65
2507,845,90,5,2821.1
2508,1838,23,3,2256.09
2509,1454,145,2,4675.4
2510,1643,137,3,4127.22
2511,1973,447,4,488.02
2512,1660,1,1,2835.08
2513,1789,289,4,2669.61
2514,1145,488,2,4200.34
2515,1466,435,3,5219.97
2516,746,46,4,2546.7
2517,1681,242,3,4274.21
2518,1349,462,5,1443.09
2519,1108,75,3,2854.9
2520,834,90,3,2618.68
2521,958,178,2,3971.56
2522,1668,345,4,4145.07
2523,1384,278,4,3991.75
2524,178,309,2,3794.28
2525,682,474,4,3113.9
2526,924,386,2,1960.63
2527,1823,22,2,1610.89
2528,1227,175,2,3374.85
2529,1744,409,2,1068.86
2530,1689,355,4,2502.85
2531,1804,58,5,149.66
2532,86,267,1,851.08
2533,522,479,2,3530.15
2534,1515,117,3,729.09
2535,1002,60,3,2954.82
2536,1124,480,4,1200.42
2537,449,296,4,4664.4
2538,1409,385,2,1009.03
2539,1312,330,2,1884.91
2540,1467,1,5,2782.13
2541,1639,56,1,2543.79
2542,1424,487,4,3709.02
2543,621,423,1,1899.94
2544,1949,418,1,4655.8
2545,64,152,2,1123.92
2546,1696,398,1,174.39
2547,520,232,4,2704.39
2548,1936,184,1,3298.62
2549,1430,306,4,1098.82
2550,768,107,5,357.68
2551,1208,471,5,1077.97
2552,1216,22,1,1722.53
2553,1024,164,3,907.84
2554,1435,243,4,3886.1
2555,1542,276,4,93.33
2556,1411,301,3,2566.73
2557,1944,498,1,2868.84
2558,779,20,1,1387.87
2559,973,130,1,100.46
2560,503,371,1,997.89
2561,932,195,2,614.79
2562,1237,241,3,925.61
2563,1132,398,4,175.18
2564,444,315,1,2206.8
2565,1401,66,1,930.99
2566,1916,260,5,3561.43
2567,372,238,5,4368.06
2568,795,411,1,904.97
2569,519,300,5,1534.9
2570,1006,90,3,2784.68
2571,1749,84,5,1115.13
2572,679,219,2,3532.34
2573,1984,429,4,1232.39
2574,996,128,2,3702.96
2575,1583,193,2,922.2
2576,458,175,5,3592.71
2577,1732,253,4,2207.3
2578,1656,359,1,825.89
2579,208,85,5,2106.62
2580,1153,13,3,4018.11
2581,1627,358,5,3808.75
2582,1839,356,5,2828.17
2583,218,215,3,2647.99
2584,894,286,1,491.11
2585,134,45,3,4574.93
2586,973,206,2,3851.49
2587,1857,476,1,429.73
2588,50,83,2,2945.67
2589,1362,101,5,1395.17
2590,765,286,1,449.67
2591,1989,405,5,3796.31
2592,847,60,2,3098.22
2593,415,76,4,825.8
2594,23,191,1,360.35
2595,231,269,5,3949.72
2596,1087,5,2,4681.72
2597,655,472,4,2405.54
2598,1641,110,4,4571.96
2599,980,246,2,3794.14
2600,795,284,5,1252.36
2601,1759,412,2,3719.43
2602,1757,262,1,2648.9
2603,979,263,1,3025.42
2604,1160,85,4,2155.6
2605,1720,321,2,2782.79
2606,1696,135,4,4897.19
2607,88,446,4,1107.35
2608,57,99,3,2367.45
2609,801,231,2,3198.51
2610,1534,465,5,2446.74
2611,1945,405,4,3688.29
2612,1324,447,2,547.08
2613,495,307,4,2171.27
2614,1584,39,1,3841.3
2615,855,34,2,5052.33
2616,1583,329,3,4307.84
2617,806,144,3,609.4
2618,622,429,3,1355.84
2619,1883,158,4,3485.75
2620,1048,250,5,4468.46
2621,1424,287,5,2999.97
2622,1228,339,2,3605.09
2623,962,173,4,809.48
2624,1998,176,5,2405.53
2625,1294,33,3,205.8
2626,1914,139,5,2605.12
2627,1052,117,3,676.92
2628,1858,123,3,2959.15
2629,1992,157,3,3064.9
2630,1061,347,3,1971.51
2631,1225,218,2,4185.73
2632,1574,314,2,718.96
2633,1643,395,2,3685.96
2634,1408,352,5,4781.88
2635,1133,165,4,48.26
2636,1192,267,3,863.95
2637,1308,127,3,3646.15
2638,375,455,4,3759.1
2639,768,126,3,2352.72
2640,1910,291,3,4558.55
2641,300,131,3,777.54
2642,255,495,5,4188.14
2643,806,2,3,1333.34
2644,1901,254,5,1299.63
2645,1196,421,5,683.27
2646,862,102,4,1365.19
2647,1287,251,4,2024.03
2648,896,199,2,282.44
2649,371,63,1,363.03
2650,85,434,1,2088.9
2651,1124,275,1,2540.04
2652,1896,381,2,597.09
2653,82,457,1,1432.96
2654,21,58,5,131.86
2655,1474,142,2,1520.05
2656,473,113,5,3085.63
2657,1540,137,3,4951.35
2658,1722,122,5,1543.94
2659,1197,163,2,5247.48
2660,1651,495,2,4573.37
2661,1110,316,2,1845.99
2662,187,293,3,1424.48
2663,1658,249,2,4334.24
2664,1732,209,4,383.2
2665,1249,85,2,2448.4
2666,573,55,3,3206.7
2667,892,297,4,4034.08
2668,914,110,1,4614.39
2669,837,365,2,336.74
2670,1514,455,5,3567.03
2671,1538,195,3,529.75
2672,421,452,4,4759.31
2673,1618,449,3,348.38
2674,43,256,4,4578.99
2675,1717,227,3,2951.07
2676,296,361,4,535.34
2677,345,404,2,2681.54
2678,644,181,2,309.33
2679,1465,149,4,1159.44
2680,1230,450,1,3035.04
2681,1406,479,1,3539.14
2682,927,366,4,124.88
2683,1171,177,1,1270.88
2684,1006,224,4,3942.33
2685,184,224,2,3588.22
2686,552,188,3,4099.79
2687,981,81,5,2887.45
2688,1321,265,2,2352.56
2689,1733,19,3,5419.62
2690,99,390,2,667.47
2691,190,316,1,2122.99
2692,513,41,3,3042.74
2693,928,77,4,1621.44
2694,571,446,2,1244.14
2695,839,160,1,3045.66
2696,475,447,1,478.05
2697,1173,336,2,1990.04
2698,591,281,4,2618.97
2699,1833,86,2,2084.73
2700,1235,365,1,311.73
2701,552,419,5,1323.05
2702,255,399,3,1436.07
2703,1482,92,2,2094.4
2704,504,403,2,2446.0
2705,1570,140,1,2800.04
2706,1026,259,4,2987.43
2707,277,86,2,2002.03
2708,1734,68,5,2459.09
2709,1709,189,3,3453.59
2710,948,126,1,2383.17
2711,1462,128,5,3831.49
2712,1546,22,4,1518.97
2713,279,1,5,2469.53
2714,1637,251,4,2056.7
2715,1128,278,5,4250.73
2716,956,493,5,4603.66
2717,725,403,4,2769.75
2718,1540,129,4,2878.44
2719,342,258,2,3972.97
2720,1649,19,5,4655.75
2721,753,432,5,225.03
2722,1852,212,3,2584.41
2723,766,13,2,3917.58
2724,1537,9,2,3525.22
2725,922,443,2,3463.03
2726,1330,407,2,1265.57
2727,292,9,4,4037.25
2728,518,250,4,4480.48
2729,761,452,2,4328.19
2730,852,492,2,1676.35
2731,1838,328,3,584.93
2732,767,28,4,2091.44
2733,1817,335,1,5199.11
2734,1226,151,5,534.6
2735,1130,245,4,183.93
2736,139,181,3,304.68
2737,1889,260,1,3360.84
2738,299,382,3,3219.14
2739,123,13,5,4076.22
2740,761,13,3,4026.46
2741,1636,314,5,661.57
2742,669,146,5,4647.22
2743,1200,64,4,2425.41
2744,888,391,5,3107.61
2745,1493,384,1,601.6
2746,1983,79,4,252.18
2747,677,339,3,3556.29
2748,295,73,2,663.27
2749,191,316,4,1995.73
2750,452,22,1,1511.3
2751,1953,69,5,764.28
2752,397,214,2,3570.92
2753,875,281,2,2670.58
2754,2,34,1,4654.77
2755,544,373,1,2242.83
2756,449,240,2,730.82
2757,1895,345,1,3941.3
2758,1371,236,3,1283.98
2759,1264,373,4,2466.45
2760,1958,490,5,2363.11
2761,1123,456,3,1702.44
2762,1294,341,2,2118.93
2763,1368,350,5,4103.88
2764,1066,350,5,3675.91
2765,1594,460,1,4156.65
2766,889,248,5,1450.19
2767,616,256,4,5004.38
2768,106,488,3,4110.52
2769,219,422,2,1746.7
2770,1730,402,2,1267.61
2771,951,464,1,2327.01
2772,1429,278,4,4071.47
2773,1521,205,3,160.88
2774,613,42,5,1767.25
2775,986,486,1,2022.07
2776,1588,161,1,4009.62
2777,893,208,2,4622.77
2778,849,243,3,3971.04
2779,1921,190,2,2429.1
2780,997,451,4,1934.32
2781,1206,110,2,4783.21
2782,587,125,2,1166.83
2783,689,82,5,4532.66
2784,772,437,1,3001.48
2785,169,408,2,4532.61
2786,1107,220,1,1032.86
2787,1914,497,2,4871.72
2788,106,2,1,1451.49
2789,274,150,3,5116.79
2790,1391,352,3,5329.36
2791,1365,293,2,1247.0
2792,1829,159,1,1382.05
2793,1194,43,5,760.43
2794,1,421,2,775.59
2795,1838,201,4,4347.93
2796,221,137,5,4646.23
2797,1714,270,5,3852.57
2798,583,71,5,3862.34
2799,1746,134,5,2417.95
2800,197,255,3,2382.37
2801,66,202,2,395.82
2802,1424,243,3,3849.2
2803,1950,261,4,946.84
2804,857,414,3,2928.29
2805,1365,168,4,2328.98
2806,305,361,1,544.45
2807,121,301,2,2694.52
2808,221,230,1,286.34
2809,579,395,3,3433.32
2810,1187,123,4,3048.3
2811,840,63,5,405.48
2812,1494,301,2,2407.48
2813,1835,243,3,3737.51
2814,321,201,1,3831.24
2815,101,17,3,4226.53
2816,798,96,4,4055.35
2817,1349,495,3,4206.11
2818,921,69,4,865.43
2819,1349,162,5,2284.03
2820,1778,359,2,710.06
2821,1955,129,4,2816.74
2822,1794,172,2,3676.59
2823,492,263,3,2812.73
2824,1859,104,4,3989.16
2825,79,395,3,3203.5
2826,1457,176,3,2533.37
2827,691,2,5,1344.45
2828,414,109,5,3163.85
2829,561,272,5,2475.8
2830,1210,314,2,723.76
2831,891,395,1,3871.72
2832,932,494,5,3867.57
2833,595,276,4,97.35
2834,92,146,4,4613.47
2835,1207,322,1,930.88
2836,972,425,4,3132.14
2837,1873,453,2,4394.06
2838,1891,162,2,2232.44
2839,921,136,1,1811.86
2840,1673,118,5,844.21
2841,521,203,5,3339.02
2842,470,21,4,1688.6
2843,490,204,1,4208.02
2844,1964,39,3,4129.16
2845,1097,417,4,5198.69
2846,34,257,3,2225.35
2847,1575,308,4,447.18
2848,1189,110,5,4908.78
2849,589,400,2,3428.56
2850,1896,200,3,3661.74
2851,363,280,1,772.12
2852,1404,220,2,947.43
2853,1939,246,2,3638.46
2854,1907,384,2,621.15
2855,1347,150,4,4825.77
2856,332,464,2,2463.63
2857,741,50,3,650.31
2858,634,278,1,4222.52
2859,157,80,1,3500.54
2860,1953,123,3,2667.07
2861,1977,92,4,2076.69
2862,692,63,5,373.41
2863,953,262,5,2635.61
2864,570,403,1,2486.43
2865,724,91,2,1185.29
2866,1117,484,1,782.22
2867,1866,468,1,1874.29
2868,130,84,2,1141.17
2869,1070,418,2,5150.58
2870,981,474,3,3369.39
2871,62,175,4,3584.63
2872,213,414,4,2702.85
2873,435,86,4,2064.44
2874,1585,301,1,2630.65
2875,2000,382,4,2919.93
2876,1142,395,3,3522.22
2877,1316,189,1,3198.51
2878,75,232,5,2325.88
2879,728,9,3,4102.41
2880,1329,174,1,2535.27
2881,1986,162,1,2243.83
2882,275,432,5,215.53
2883,1150,393,2,4449.68
2884,970,254,5,1325.56
2885,1487,390,5,683.29
2886,1661,17,3,4183.02
2887,504,160,4,3287.43
2888,601,20,1,1361.42
2889,1924,154,2,2137.66
2890,1426,133,2,4640.3
2891,575,175,1,3582.11
2892,1998,272,4,2462.18
2893,632,379,1,4636.39
2894,54,146,1,4608.83
2895,1781,71,5,4595.45
2896,1228,437,1,3012.78
2897,195,500,3,1295.8
2898,652,455,5,3376.62
2899,435,299,2,3006.0
2900,101,142,5,1528.73
2901,1546,278,1,4402.61
2902,1663,365,5,343.87
2903,1783,354,5,58.22
2904,1348,153,4,2936.49
2905,1541,477,4,2437.71
2906,191,337,1,554.73
2907,281,36,5,2359.51
2908,9,55,1,3839.21
2909,961,415,5,1409.94
2910,219,136,5,1758.46
2911,1834,407,3,1251.23
2912,345,95,5,4807.75
2913,1436,444,1,3203.84
2914,964,112,2,4909.85
2915,347,378,5,626.73
2916,489,209,5,365.69
2917,1793,140,2,2835.47
2918,1009,281,4,2496.55
2919,433,314,2,689.13
2920,1690,271,2,3390.66
2921,829,499,5,1641.67
2922,590,138,1,1685.58
2923,1448,216,5,2192.83
2924,1020,1,4,2825.79
2925,1210,98,2,126.73
2926,1181,95,5,4962.73
2927,246,496,2,242.71
2928,1457,21,2,1691.84
2929,1526,24,4,4680.62
2930,273,495,1,4052.08
2931,1177,2,1,1504.24
2932,1700,357,1,2014.64
2933,700,106,2,966.96
2934,1484,332,3,1591.67
2935,666,211,5,874.74
2936,1394,141,2,3813.37
2937,1757,326,4,1172.85
2938,724,97,2,2509.64
2939,1004,251,4,2164.6
2940,101,130,4,89.69
2941,325,32,1,3644.56
2942,1533,235,2,927.96
2943,847,57,2,4263.47
2944,581,144,1,574.12
2945,970,403,1,2854.99
2946,1202,233,2,3810.49
2947,921,103,3,2238.79
2948,1720,245,3,221.32
2949,329,246,2,3799.33
2950,36,400,4,3516.61
2951,788,113,5,3307.59
2952,1044,329,1,5156.16
2953,549,370,3,1133.07
2954,1413,51,5,827.83
2955,1638,159,1,1501.15
2956,129,291,1,5016.4
2957,495,461,2,2904.7
2958,1552,491,5,291.42
2959,1753,315,5,2280.41
2960,1888,94,5,2146.97
2961,7,77,3,1846.55
2962,1574,354,4,60.8
2963,1164,175,2,3014.11
2964,384,56,4,2664.69
2965,515,357,5,2367.61
2966,409,322,5,834.96
2967,1158,289,4,2430.18
2968,967,320,2,3660.22
2969,666,24,3,4793.85
2970,966,389,3,2633.05
2971,1010,117,5,693.48
2972,34,354,5,52.8
2973,1835,71,1,4003.1
2974,420,240,1,662.96
2975,211,349,5,3262.17
2976,904,368,2,2394.25
2977,448,190,3,2417.86
2978,24,471,1,1101.59
2979,575,330,4,1936.27
2980,1830,108,2,3512.36
2981,1253,61,3,1423.91
2982,1621,307,2,2178.03
2983,91,244,5,1396.85
2984,343,337,1,603.4
2985,1897,432,2,233.99
2986,1630,211,1,965.95
2987,182,258,5,3769.02
2988,569,1,3,2541.7
2989,1915,183,5,4849.78
2990,1426,85,1,2055.62
2991,1285,293,3,1229.01
2992,395,89,2,5191.37
2993,1511,24,2,4681.68
2994,1695,108,3,3592.01
2995,944,32,2,3561.94
2996,1267,69,2,737.74
2997,751,322,3,895.37
2998,1710,352,1,4851.06
2999,1708,462,4,1380.23
3000,16,88,5,1527.05
3001,359,351,4,3458.74
3002,223,44,2,1658.67
3003,150,79,4,228.14
3004,470,359,3,805.36
3005,1462,267,5,963.83
