order_id,customer_id,order_date,ship_date,status
1349,427,2022-08-12,2022-08-14,Processing
1350,689,2025-06-02,2025-06-07,Shipped
1351,677,2024-12-17,,Cancelled
1352,587,2025-01-15,,Cancelled
1353,182,2025-06-19,2025-06-25,Delivered
1354,593,2023-12-30,2023-12-31,Shipped
1355,96,2024-07-02,2024-07-05,Shipped
1356,378,2022-12-31,2023-01-07,Delivered
1357,70,2025-03-18,2025-03-25,Delivered
1358,564,2022-12-05,,Pending
1359,300,2024-05-15,2024-05-17,Delivered
1360,125,2024-05-11,2024-05-14,Shipped
1361,540,2025-05-14,2025-05-19,Delivered
1362,215,2024-04-26,2024-05-01,Processing
1363,60,2023-09-08,,Pending
1364,586,2024-11-09,,Cancelled
1365,90,2023-06-10,2023-06-16,Delivered
1366,706,2024-02-26,,Cancelled
1367,957,2025-05-23,2025-05-27,Shipped
1368,624,2025-08-10,2025-08-13,Shipped
1369,539,2023-10-14,,Cancelled
1370,639,2025-05-17,2025-05-19,Shipped
1371,630,2025-10-01,,Cancelled
1372,509,2025-10-25,,Cancelled
1373,747,2024-07-11,2024-07-15,Delivered
1374,828,2025-09-03,2025-09-08,Processing
1375,239,2025-04-08,2025-04-10,Shipped
1376,2,2024-10-04,,Pending
1377,25,2024-07-08,2024-07-14,Delivered
1378,816,2023-05-11,,Pending
1379,756,2025-05-02,2025-05-09,Processing
1380,631,2023-11-27,2023-12-01,Delivered
1381,47,2023-11-18,2023-11-21,Shipped
1382,574,2025-08-22,2025-08-23,Processing
1383,656,2024-12-28,2025-01-03,Processing
1384,289,2024-04-18,2024-04-25,Shipped
1385,70,2025-07-16,2025-07-19,Shipped
1386,519,2024-11-17,,Cancelled
1387,332,2025-07-10,,Pending
1388,117,2024-10-03,2024-10-06,Shipped
1389,406,2022-12-22,,Cancelled
1390,631,2025-09-10,,Pending
1391,853,2024-08-24,2024-08-26,Processing
1392,339,2025-05-11,2025-05-17,Shipped
1393,491,2024-05-16,2024-05-23,Delivered
1394,37,2025-10-27,2025-10-31,Processing
1395,160,2024-10-21,2024-10-28,Delivered
1396,550,2023-10-29,2023-11-02,Shipped
1397,803,2025-09-23,2025-09-29,Delivered
1398,58,2025-04-04,,Cancelled
1399,307,2023-06-30,,Cancelled
1400,743,2025-10-17,2025-10-22,Shipped
1401,549,2024-10-28,,Pending
1402,214,2025-10-01,,Cancelled
1403,702,2022-12-08,2022-12-15,Shipped
1404,939,2024-07-25,2024-07-26,Shipped
1405,993,2023-04-04,2023-04-07,Processing
1406,861,2022-11-16,,Pending
1407,348,2025-08-31,2025-09-06,Delivered
1408,548,2024-03-07,2024-03-12,Processing
1409,621,2024-03-05,2024-03-07,Delivered
1410,610,2025-07-24,,Pending
1411,886,2022-06-19,2022-06-25,Shipped
1412,879,2025-10-10,2025-10-16,Shipped
1413,33,2023-05-19,2023-05-23,Shipped
1414,89,2025-07-16,2025-07-18,Delivered
1415,381,2025-08-18,2025-08-25,Delivered
1416,974,2025-04-26,2025-04-28,Shipped
1417,538,2025-09-06,2025-09-08,Shipped
1418,115,2025-04-10,2025-04-17,Shipped
1419,39,2025-08-14,2025-08-15,Processing
1420,455,2025-06-12,,Cancelled
1421,26,2024-11-04,2024-11-09,Delivered
1422,158,2024-07-18,2024-07-21,Processing
1423,946,2024-10-28,2024-11-03,Delivered
1424,895,2025-10-28,,Cancelled
1425,318,2025-05-31,2025-06-02,Shipped
1426,788,2025-02-17,,Pending
1427,842,2024-11-26,,Cancelled
1428,693,2025-09-10,2025-09-12,Processing
1429,742,2023-10-10,,Pending
1430,471,2023-07-18,2023-07-24,Delivered
1431,886,2023-08-08,,Cancelled
1432,119,2025-01-28,,Pending
1433,319,2025-09-07,,Pending
1434,704,2024-04-07,,Cancelled
1435,893,2024-08-10,,Pending
1436,342,2025-06-10,2025-06-11,Delivered
1437,106,2024-12-09,,Cancelled
1438,785,2024-05-24,2024-05-25,Shipped
1439,592,2025-06-11,2025-06-17,Shipped
1440,914,2024-10-13,2024-10-16,Processing
1441,206,2025-05-17,2025-05-20,Processing
1442,284,2025-06-10,,Cancelled
1443,327,2025-09-07,2025-09-13,Delivered
1444,121,2025-06-18,2025-06-20,Shipped
1445,162,2025-09-27,2025-09-28,Shipped
1446,16,2024-06-15,,Cancelled
1447,574,2024-08-10,,Cancelled
1448,105,2025-07-28,2025-08-02,Processing
1449,359,2025-05-31,,Cancelled
1450,327,2025-08-30,2025-09-01,Shipped
1451,966,2025-07-12,2025-07-17,Shipped
1452,251,2025-10-29,2025-10-30,Processing
1453,319,2024-01-25,,Cancelled
1454,914,2024-02-14,2024-02-19,Shipped
1455,455,2023-09-22,,Pending
1456,134,2025-04-02,,Pending
1457,483,2024-09-10,,Pending
1458,109,2024-12-23,2024-12-24,Delivered
1459,89,2025-06-18,2025-06-22,Delivered
1460,184,2024-10-16,,Cancelled
1461,913,2025-07-03,,Cancelled
1462,645,2025-03-25,2025-03-30,Delivered
1463,365,2024-09-27,2024-09-30,Shipped
1464,838,2024-11-26,2024-12-02,Processing
1465,777,2023-11-15,,Cancelled
1466,81,2025-09-25,2025-09-30,Delivered
1467,135,2025-08-18,,Pending
1468,833,2024-08-07,2024-08-08,Delivered
1469,467,2024-08-13,2024-08-19,Shipped
1470,660,2024-05-04,2024-05-08,Delivered
1471,238,2025-02-16,2025-02-18,Processing
1472,882,2025-02-08,,Cancelled
1473,265,2025-09-28,2025-10-02,Shipped
1474,188,2024-04-12,2024-04-19,Shipped
1475,882,2022-11-13,2022-11-17,Shipped
1476,500,2025-10-30,,Pending
1477,67,2025-08-21,2025-08-22,Delivered
1478,360,2022-11-21,2022-11-25,Delivered
1479,867,2023-08-04,2023-08-07,Processing
1480,787,2025-03-18,2025-03-23,Shipped
1481,589,2024-03-18,2024-03-23,Processing
1482,106,2025-01-11,2025-01-18,Delivered
1483,732,2025-08-28,,Pending
1484,334,2025-10-19,,Cancelled
1485,666,2023-04-29,,Pending
1486,812,2025-06-20,2025-06-25,Shipped
1487,473,2024-04-19,2024-04-24,Delivered
1488,424,2025-10-25,2025-10-30,Processing
1489,250,2025-09-14,,Cancelled
1490,163,2024-11-14,2024-11-18,Delivered
1491,68,2024-10-07,2024-10-09,Shipped
1492,834,2025-02-09,,Cancelled
1493,442,2023-12-18,2023-12-23,Delivered
1494,807,2025-10-07,2025-10-12,Shipped
1495,711,2024-12-29,2024-12-31,Processing
1496,679,2025-03-24,,Pending
1497,758,2023-05-27,,Cancelled
1498,857,2025-10-17,2025-10-18,Delivered
1499,607,2023-06-09,,Cancelled
1500,475,2023-11-28,2023-12-03,Shipped
1501,100,2025-04-30,2025-05-02,Delivered
1502,316,2025-08-20,2025-08-21,Delivered
1503,613,2025-10-16,,Pending
1504,702,2022-10-23,,Cancelled
1505,790,2023-07-10,2023-07-13,Delivered
1506,507,2025-05-04,,Pending
1507,93,2024-05-17,2024-05-24,Processing
1508,143,2025-01-24,,Cancelled
1509,925,2025-10-26,,Pending
1510,776,2025-01-29,2025-02-04,Processing
1511,153,2025-10-06,2025-10-11,Delivered
1512,299,2023-09-15,2023-09-20,Delivered
1513,592,2025-06-14,2025-06-16,Delivered
1514,211,2025-02-07,2025-02-10,Shipped
1515,584,2025-10-19,2025-10-23,Shipped
1516,736,2024-09-24,2024-09-25,Shipped
1517,597,2024-12-09,,Pending
1518,627,2024-02-24,,Cancelled
1519,414,2024-04-13,2024-04-20,Processing
1520,302,2025-07-31,,Pending
1521,379,2024-09-20,,Cancelled
1522,992,2022-08-09,,Pending
1523,1,2024-12-20,,Cancelled
1524,841,2024-09-19,2024-09-20,Shipped
1525,882,2025-06-14,2025-06-21,Shipped
1526,32,2023-07-11,2023-07-15,Processing
1527,720,2025-04-01,,Cancelled
1528,404,2025-06-17,2025-06-23,Shipped
1529,392,2025-05-10,2025-05-14,Delivered
1530,446,2025-03-11,,Cancelled
1531,217,2024-12-28,2025-01-01,Processing
1532,143,2024-11-12,2024-11-17,Processing
1533,394,2024-01-19,2024-01-26,Shipped
1534,428,2023-11-09,2023-11-12,Processing
1535,894,2025-01-29,2025-01-31,Processing
1536,12,2025-10-22,,Pending
1537,664,2025-03-25,,Pending
1538,148,2025-02-08,2025-02-14,Delivered
1539,448,2025-05-11,2025-05-12,Processing
1540,141,2024-11-16,2024-11-23,Delivered
1541,467,2023-10-15,,Cancelled
1542,953,2025-08-18,2025-08-23,Delivered
1543,185,2024-08-13,2024-08-18,Delivered
1544,435,2025-09-14,,Cancelled
1545,840,2023-01-15,2023-01-19,Delivered
1546,364,2024-07-30,2024-08-01,Processing
1547,435,2025-06-29,,Cancelled
1548,8,2024-02-02,,Cancelled
1549,511,2024-05-22,2024-05-28,Processing
1550,514,2025-06-26,2025-06-30,Shipped
1551,949,2025-07-27,,Cancelled
1552,591,2024-10-09,2024-10-10,Shipped
1553,39,2025-08-22,,Cancelled
1554,495,2025-08-16,2025-08-17,Shipped
1555,595,2022-10-02,2022-10-08,Delivered
1556,82,2025-08-15,2025-08-21,Processing
1557,749,2025-07-14,,Cancelled
1558,880,2025-04-21,2025-04-25,Shipped
1559,530,2025-06-05,,Pending
1560,536,2023-06-20,,Cancelled
1561,91,2025-02-25,2025-03-01,Processing
1562,646,2025-08-02,,Pending
1563,701,2025-06-12,,Cancelled
1564,818,2025-09-23,,Cancelled
1565,320,2025-09-11,,Cancelled
1566,55,2023-04-01,2023-04-06,Shipped
1567,798,2023-08-24,,Pending
1568,481,2025-05-24,2025-05-29,Delivered
1569,928,2023-07-20,2023-07-25,Delivered
1570,752,2024-10-29,2024-11-02,Shipped
1571,362,2024-10-29,2024-11-01,Shipped
1572,172,2024-06-23,,Pending
1573,712,2023-03-25,,Cancelled
1574,768,2024-04-19,2024-04-25,Shipped
1575,804,2022-07-16,,Cancelled
1576,267,2024-12-09,,Pending
1577,645,2025-06-01,2025-06-06,Delivered
1578,174,2025-10-09,,Cancelled
1579,53,2024-12-02,2024-12-09,Shipped
1580,756,2025-07-06,,Cancelled
1581,28,2023-10-27,2023-10-31,Shipped
1582,85,2025-06-09,2025-06-14,Processing
1583,79,2023-03-25,2023-03-28,Shipped
1584,136,2024-02-16,,Cancelled
1585,288,2025-01-06,2025-01-13,Shipped
1586,264,2023-07-13,,Pending
1587,760,2024-03-12,,Pending
1588,619,2025-06-25,2025-06-30,Processing
1589,757,2024-06-21,2024-06-27,Processing
1590,458,2024-12-24,2024-12-31,Shipped
1591,180,2024-05-28,2024-06-04,Shipped
1592,718,2024-04-16,2024-04-20,Processing
1593,186,2024-12-09,,Cancelled
1594,883,2025-09-06,,Pending
1595,352,2025-09-16,,Pending
1596,991,2025-10-24,2025-10-29,Processing
1597,957,2025-08-24,2025-08-31,Processing
1598,508,2024-01-03,2024-01-10,Delivered
1599,393,2025-10-21,2025-10-27,Processing
1600,451,2024-12-18,2024-12-20,Processing
1601,592,2025-07-09,2025-07-10,Shipped
1602,658,2025-09-09,2025-09-16,Shipped
1603,840,2024-01-13,,Pending
1604,54,2022-11-22,2022-11-26,Processing
1605,409,2024-06-04,2024-06-07,Delivered
1606,488,2022-09-05,,Cancelled
1607,240,2025-01-10,2025-01-16,Delivered
1608,723,2023-11-05,2023-11-09,Delivered
1609,269,2025-03-30,2025-04-04,Processing
1610,892,2024-09-21,2024-09-22,Delivered
1611,296,2024-02-18,2024-02-22,Delivered
1612,695,2024-03-02,2024-03-07,Shipped
1613,700,2025-10-07,,Pending
1614,100,2025-03-23,,Cancelled
1615,653,2025-10-29,2025-11-05,Shipped
1616,443,2024-04-30,,Cancelled
1617,941,2023-12-04,2023-12-07,Shipped
1618,277,2025-05-27,2025-06-03,Shipped
1619,101,2024-04-17,2024-04-23,Shipped
1620,599,2024-03-30,2024-04-03,Delivered
1621,792,2025-06-19,2025-06-25,Processing
1622,689,2025-03-02,,Cancelled
1623,789,2024-09-27,2024-10-02,Processing
1624,346,2024-09-03,2024-09-06,Processing
1625,561,2025-01-23,,Pending
1626,689,2025-08-22,,Pending
1627,852,2025-10-15,,Pending
1628,13,2023-01-08,2023-01-09,Delivered
1629,538,2023-01-20,,Pending
1630,702,2023-09-15,2023-09-18,Delivered
1631,225,2023-10-23,2023-10-26,Shipped
1632,198,2025-08-27,,Pending
1633,25,2025-05-05,,Cancelled
1634,95,2025-02-04,,Pending
1635,962,2025-09-12,,Cancelled
1636,673,2024-04-23,2024-04-28,Processing
1637,654,2025-07-11,,Pending
1638,726,2022-12-22,,Pending
1639,89,2025-08-11,,Cancelled
1640,134,2025-04-18,2025-04-24,Delivered
1641,783,2025-10-25,,Cancelled
1642,823,2025-01-05,2025-01-06,Processing
1643,713,2025-01-25,2025-01-28,Processing
1644,302,2025-10-04,2025-10-10,Delivered
1645,959,2024-09-26,,Pending
1646,655,2024-12-16,2024-12-19,Delivered
1647,788,2025-03-06,2025-03-12,Delivered
1648,926,2024-02-07,2024-02-10,Shipped
1649,166,2024-12-09,,Pending
1650,284,2025-08-09,,Pending
1651,392,2025-07-02,2025-07-05,Delivered
1652,62,2023-05-07,2023-05-14,Shipped
1653,272,2025-06-07,2025-06-11,Processing
1654,72,2025-08-25,2025-08-27,Delivered
1655,625,2023-12-07,2023-12-09,Delivered
1656,661,2024-10-22,2024-10-23,Delivered
1657,148,2025-04-03,,Cancelled
1658,788,2025-02-25,2025-02-27,Delivered
1659,629,2025-05-08,,Pending
1660,935,2024-07-08,2024-07-14,Delivered
1661,266,2025-01-11,,Pending
1662,36,2025-07-02,,Pending
1663,73,2024-10-09,,Cancelled
1664,746,2023-06-05,2023-06-12,Shipped
1665,457,2024-04-02,,Pending
1666,919,2025-10-12,2025-10-14,Delivered
1667,669,2025-07-09,,Pending
1668,956,2024-11-01,,Pending
1669,681,2024-04-15,2024-04-18,Delivered
1670,156,2025-10-23,2025-10-27,Shipped
1671,589,2025-01-14,,Pending
1672,528,2023-03-15,2023-03-19,Delivered
1673,447,2024-11-20,2024-11-27,Delivered
1674,746,2024-10-18,,Pending
1675,554,2025-03-27,2025-03-28,Processing
1676,394,2024-07-08,2024-07-09,Delivered
1677,581,2025-08-17,,Cancelled
1678,958,2025-06-04,2025-06-07,Shipped
1679,699,2025-10-11,2025-10-15,Shipped
1680,57,2024-08-14,,Pending
1681,375,2025-05-26,,Cancelled
1682,874,2024-04-21,2024-04-22,Shipped
1683,862,2025-07-08,2025-07-15,Delivered
1684,785,2023-10-20,2023-10-26,Shipped
1685,208,2023-11-11,2023-11-16,Processing
1686,41,2025-06-19,2025-06-25,Delivered
1687,196,2023-12-08,2023-12-14,Shipped
1688,400,2023-01-02,,Pending
1689,646,2025-02-13,2025-02-17,Shipped
1690,87,2024-06-29,2024-07-05,Delivered
1691,195,2025-03-01,2025-03-02,Processing
1692,198,2025-04-26,,Pending
1693,738,2025-06-26,,Cancelled
1694,245,2025-09-19,2025-09-23,Delivered
1695,65,2025-08-07,,Cancelled
1696,659,2025-01-16,2025-01-20,Shipped
1697,547,2025-08-28,2025-08-29,Delivered
1698,38,2023-12-06,2023-12-07,Shipped
1699,346,2025-10-03,,Pending
1700,416,2025-09-02,,Pending
1701,217,2025-03-17,,Cancelled
1702,470,2024-07-25,,Cancelled
1703,153,2025-09-01,,Cancelled
1704,239,2025-08-23,,Pending
1705,38,2024-05-02,2024-05-06,Processing
1706,670,2025-02-16,,Pending
1707,483,2024-05-03,,Cancelled
1708,47,2023-02-19,2023-02-25,Processing
1709,665,2025-08-17,2025-08-18,Processing
1710,177,2025-05-02,,Pending
1711,927,2025-10-30,2025-11-06,Shipped
1712,813,2024-10-09,,Pending
1713,468,2022-11-14,,Cancelled
1714,175,2024-03-24,,Cancelled
1715,66,2025-10-09,,Pending
1716,117,2024-12-30,2025-01-04,Delivered
1717,819,2025-05-23,,Cancelled
1718,226,2023-12-18,,Pending
1719,824,2025-10-29,2025-11-02,Processing
1720,346,2025-05-24,2025-05-27,Delivered
1721,124,2025-08-14,,Cancelled
1722,559,2025-09-20,2025-09-23,Processing
1723,857,2024-10-20,2024-10-27,Processing
1724,47,2025-03-07,,Cancelled
1725,178,2025-10-18,2025-10-19,Shipped
1726,124,2025-05-27,2025-05-29,Shipped
1727,776,2024-08-30,2024-09-01,Delivered
1728,714,2025-10-15,2025-10-20,Shipped
1729,169,2023-11-23,2023-11-25,Delivered
1730,948,2025-09-08,,Cancelled
1731,42,2024-05-01,2024-05-02,Processing
1732,811,2024-07-30,,Cancelled
1733,386,2024-09-16,2024-09-17,Processing
1734,901,2024-06-25,2024-06-26,Delivered
1735,7,2025-10-05,,Pending
1736,184,2025-05-13,,Pending
1737,724,2025-10-20,,Cancelled
1738,909,2023-07-27,2023-07-31,Shipped
1739,711,2022-11-11,2022-11-17,Delivered
1740,130,2025-03-05,2025-03-07,Processing
1741,656,2024-10-26,2024-10-31,Shipped
1742,462,2024-07-28,2024-07-30,Delivered
1743,961,2023-06-26,2023-07-01,Processing
1744,709,2023-07-02,,Pending
1745,611,2024-06-01,2024-06-07,Processing
1746,512,2025-06-13,,Cancelled
1747,974,2025-07-28,,Pending
1748,643,2024-11-03,2024-11-06,Shipped
1749,429,2024-11-29,,Pending
1750,572,2025-04-24,2025-04-26,Processing
1751,121,2025-10-25,,Cancelled
1752,98,2025-05-17,,Cancelled
1753,371,2025-06-10,,Cancelled
1754,520,2023-10-30,2023-11-03,Processing
1755,789,2024-12-18,2024-12-21,Processing
1756,55,2023-10-06,2023-10-07,Processing
1757,816,2024-02-21,2024-02-27,Processing
1758,865,2025-02-04,2025-02-08,Delivered
1759,181,2024-09-20,2024-09-26,Processing
1760,945,2025-10-22,,Pending
1761,56,2025-04-26,2025-04-29,Shipped
1762,215,2024-03-01,2024-03-04,Delivered
1763,343,2025-01-15,,Cancelled
1764,825,2025-07-04,2025-07-05,Delivered
1765,107,2025-06-25,,Pending
1766,948,2025-08-19,,Cancelled
1767,181,2025-04-15,2025-04-22,Processing
1768,30,2025-05-31,2025-06-05,Delivered
1769,119,2024-02-02,,Pending
1770,917,2024-07-19,2024-07-25,Processing
1771,456,2023-09-11,,Cancelled
1772,594,2023-10-31,2023-11-04,Shipped
1773,204,2025-10-28,2025-10-30,Shipped
1774,798,2023-02-10,,Pending
1775,334,2025-06-04,2025-06-05,Processing
1776,243,2023-02-26,2023-03-05,Delivered
1777,205,2025-03-18,2025-03-20,Delivered
1778,76,2025-10-01,2025-10-06,Delivered
1779,497,2025-09-07,,Pending
1780,912,2025-10-24,2025-10-26,Delivered
1781,222,2024-01-13,,Cancelled
1782,466,2025-08-07,2025-08-11,Processing
1783,383,2023-05-09,2023-05-13,Processing
1784,738,2024-08-17,2024-08-23,Processing
1785,368,2025-07-14,2025-07-16,Shipped
1786,344,2024-10-21,2024-10-22,Processing
1787,709,2024-09-15,,Cancelled
1788,62,2022-11-12,2022-11-14,Shipped
1789,114,2025-08-23,2025-08-27,Delivered
1790,429,2025-06-17,2025-06-24,Processing
1791,352,2024-05-03,2024-05-06,Processing
1792,619,2025-02-23,2025-03-02,Processing
1793,814,2025-07-19,,Cancelled
1794,928,2025-10-23,2025-10-28,Processing
1795,994,2025-06-29,,Cancelled
1796,876,2024-10-11,2024-10-12,Processing
1797,422,2025-09-06,,Cancelled
1798,501,2025-09-11,2025-09-16,Processing
1799,485,2025-10-03,2025-10-06,Delivered
1800,15,2025-09-11,2025-09-17,Delivered
1801,894,2025-04-26,2025-04-28,Processing
1802,336,2025-10-02,2025-10-07,Delivered
1803,228,2025-07-27,,Cancelled
1804,969,2025-06-16,2025-06-21,Processing
1805,920,2025-05-08,,Pending
1806,428,2023-04-20,,Pending
1807,42,2024-02-23,2024-02-29,Delivered
1808,788,2025-10-16,,Cancelled
1809,35,2024-02-27,2024-03-03,Delivered
1810,404,2024-06-16,2024-06-23,Delivered
1811,818,2025-02-16,,Pending
1812,464,2025-05-30,2025-06-01,Delivered
1813,86,2023-10-03,,Cancelled
1814,772,2024-09-28,,Pending
1815,710,2024-06-24,2024-06-26,Delivered
1816,136,2023-07-26,2023-07-29,Shipped
1817,245,2024-09-15,,Pending
1818,17,2025-04-13,2025-04-19,Delivered
1819,313,2023-03-06,2023-03-12,Processing
1820,471,2024-12-22,,Cancelled
1821,766,2022-09-30,,Cancelled
1822,25,2025-03-21,2025-03-25,Delivered
1823,791,2025-09-28,2025-10-05,Processing
1824,721,2025-10-05,2025-10-07,Delivered
1825,809,2025-08-10,2025-08-16,Shipped
1826,476,2023-05-31,,Pending
1827,882,2024-04-17,,Pending
1828,395,2025-06-05,2025-06-10,Shipped
1829,34,2025-09-16,2025-09-20,Shipped
1830,771,2023-02-07,2023-02-13,Shipped
1831,969,2024-02-09,,Cancelled
1832,556,2023-04-03,,Cancelled
1833,814,2024-10-15,2024-10-22,Processing
1834,702,2023-07-18,,Pending
1835,636,2025-09-30,2025-10-06,Shipped
1836,955,2022-06-14,,Pending
1837,528,2024-08-11,2024-08-12,Shipped
1838,114,2025-05-11,2025-05-14,Delivered
1839,477,2024-05-11,,Cancelled
1840,42,2024-10-15,2024-10-18,Shipped
1841,180,2023-12-28,,Cancelled
1842,722,2024-11-22,,Pending
1843,575,2023-04-05,2023-04-07,Processing
1844,343,2024-02-04,2024-02-09,Processing
1845,117,2024-02-27,2024-03-04,Delivered
1846,962,2024-06-22,,Cancelled
1847,893,2024-09-07,2024-09-14,Processing
1848,763,2025-07-25,2025-07-28,Processing
1849,362,2025-06-02,2025-06-07,Shipped
1850,697,2025-01-08,2025-01-11,Delivered
1851,56,2024-10-29,,Pending
1852,382,2025-10-20,2025-10-24,Shipped
1853,498,2025-04-22,,Cancelled
1854,540,2025-08-22,,Pending
1855,482,2023-02-17,,Cancelled
1856,695,2024-03-25,,Cancelled
1857,922,2024-11-24,2024-11-28,Shipped
1858,636,2025-09-26,2025-10-03,Shipped
1859,690,2025-10-04,,Pending
1860,193,2025-07-14,2025-07-15,Delivered
1861,83,2025-10-15,2025-10-17,Delivered
1862,296,2025-06-11,,Pending
1863,112,2024-10-27,2024-10-30,Processing
1864,115,2025-04-01,2025-04-05,Processing
1865,155,2025-03-20,2025-03-25,Processing
1866,975,2023-06-29,,Pending
1867,301,2025-07-03,2025-07-09,Delivered
1868,555,2025-05-19,2025-05-23,Processing
1869,356,2023-07-21,2023-07-25,Delivered
1870,756,2025-02-14,,Pending
1871,299,2025-08-12,2025-08-13,Processing
1872,23,2025-09-13,2025-09-20,Processing
1873,971,2023-04-08,,Cancelled
1874,661,2023-07-31,2023-08-04,Shipped
1875,593,2024-03-06,2024-03-12,Shipped
1876,662,2025-07-17,2025-07-21,Shipped
1877,608,2022-03-04,,Cancelled
1878,863,2024-11-23,,Cancelled
1879,456,2022-10-23,2022-10-26,Delivered
1880,581,2025-04-29,2025-05-06,Processing
1881,314,2024-09-18,2024-09-25,Processing
1882,267,2024-04-26,2024-04-30,Processing
1883,381,2024-05-16,2024-05-23,Shipped
1884,866,2025-07-05,,Pending
1885,152,2025-04-18,2025-04-21,Shipped
1886,467,2023-07-12,2023-07-17,Processing
1887,947,2023-06-08,2023-06-14,Processing
1888,549,2024-07-04,2024-07-06,Shipped
1889,997,2025-05-26,2025-06-02,Processing
1890,726,2022-12-28,2022-12-30,Processing
1891,244,2024-06-05,,Pending
1892,43,2025-10-07,2025-10-12,Shipped
1893,130,2023-12-14,2023-12-17,Delivered
1894,379,2023-11-18,2023-11-20,Processing
1895,576,2025-02-21,,Pending
1896,682,2025-07-06,2025-07-09,Shipped
1897,152,2025-05-21,2025-05-25,Shipped
1898,553,2025-08-12,2025-08-17,Processing
1899,309,2025-06-12,,Pending
1900,943,2025-03-30,,Pending
1901,415,2024-12-03,2024-12-10,Delivered
1902,149,2024-07-25,2024-07-28,Delivered
1903,160,2024-09-22,,Pending
1904,994,2025-09-15,,Cancelled
1905,1000,2025-09-05,,Cancelled
1906,340,2025-02-09,2025-02-13,Shipped
1907,918,2025-10-11,2025-10-18,Shipped
1908,588,2025-06-06,2025-06-13,Processing
1909,579,2025-06-12,2025-06-15,Delivered
1910,706,2024-05-19,,Pending
1911,750,2025-03-06,2025-03-07,Delivered
1912,143,2024-03-15,,Cancelled
1913,120,2023-03-20,2023-03-21,Shipped
1914,412,2025-09-25,,Cancelled
1915,862,2024-11-10,2024-11-14,Processing
1916,366,2023-12-28,,Pending
1917,335,2024-12-10,,Pending
1918,623,2025-08-26,2025-08-31,Processing
1919,540,2025-08-16,2025-08-23,Processing
1920,959,2025-02-21,2025-02-23,Shipped
1921,24,2024-12-22,,Pending
1922,552,2025-08-19,2025-08-25,Delivered
1923,688,2025-08-21,,Pending
1924,1000,2024-11-27,,Cancelled
1925,404,2024-09-23,2024-09-27,Processing
1926,326,2024-10-22,,Cancelled
1927,620,2025-08-16,,Cancelled
1928,967,2025-10-29,,Pending
1929,931,2025-04-01,2025-04-05,Shipped
1930,152,2025-10-26,2025-10-29,Delivered
1931,396,2024-05-02,2024-05-03,Shipped
1932,292,2025-03-25,2025-03-28,Shipped
1933,316,2023-07-05,2023-07-12,Delivered
1934,575,2025-07-30,,Pending
1935,221,2023-09-23,2023-09-29,Delivered
1936,426,2024-11-27,2024-11-30,Delivered
1937,168,2025-03-04,2025-03-10,Delivered
1938,918,2025-10-29,2025-10-31,Delivered
1939,856,2022-08-07,,Cancelled
1940,613,2025-04-26,,Pending
1941,148,2025-01-21,2025-01-24,Processing
1942,487,2022-07-08,,Cancelled
1943,344,2025-10-19,,Pending
1944,956,2025-02-17,,Cancelled
1945,775,2024-04-17,2024-04-18,Delivered
1946,7,2024-09-09,2024-09-15,Delivered
1947,937,2024-07-11,2024-07-15,Shipped
1948,180,2024-10-22,,Cancelled
1949,474,2025-02-08,,Cancelled
1950,774,2024-04-11,2024-04-13,Processing
1951,191,2025-09-02,2025-09-05,Delivered
1952,568,2025-07-22,2025-07-23,Delivered
1953,843,2023-08-31,2023-09-07,Shipped
1954,600,2024-03-31,2024-04-04,Shipped
1955,573,2025-05-25,2025-05-27,Delivered
1956,28,2023-09-13,,Pending
1957,158,2023-12-07,2023-12-10,Shipped
1958,979,2023-05-24,2023-05-25,Delivered
1959,670,2023-08-25,2023-08-29,Shipped
1960,184,2024-07-07,2024-07-13,Delivered
1961,661,2024-08-23,2024-08-24,Processing
1962,123,2024-10-21,2024-10-25,Shipped
1963,994,2025-01-25,,Pending
1964,614,2025-10-30,2025-11-04,Shipped
1965,493,2025-01-19,,Cancelled
1966,447,2022-08-14,2022-08-20,Shipped
1967,703,2024-10-08,2024-10-14,Delivered
1968,838,2025-07-17,,Pending
1969,383,2022-07-13,,Cancelled
1970,751,2025-03-23,,Cancelled
1971,18,2022-12-04,2022-12-06,Shipped
1972,596,2025-08-07,,Pending
1973,150,2025-10-20,2025-10-24,Shipped
1974,900,2025-04-25,2025-04-28,Processing
1975,168,2023-06-22,,Pending
1976,280,2024-12-13,2024-12-17,Shipped
1977,652,2023-12-29,2023-12-30,Shipped
1978,297,2025-07-08,2025-07-13,Shipped
1979,655,2024-10-10,,Pending
1980,527,2025-04-12,2025-04-19,Processing
1981,644,2025-09-16,2025-09-23,Processing
1982,97,2025-06-25,,Cancelled
1983,771,2023-07-28,2023-08-02,Processing
1984,331,2024-01-21,2024-01-28,Shipped
1985,866,2025-09-19,2025-09-22,Shipped
1986,702,2023-12-16,2023-12-17,Shipped
1987,548,2025-04-04,,Cancelled
1988,361,2025-01-31,2025-02-01,Processing
1989,141,2024-10-17,,Cancelled
1990,289,2025-05-26,2025-06-02,Shipped
1991,497,2025-10-08,2025-10-11,Delivered
1992,944,2025-04-03,2025-04-04,Processing
1993,224,2025-04-18,2025-04-23,Processing
1994,227,2025-02-02,2025-02-09,Processing
1995,919,2025-09-28,,Cancelled
1996,629,2024-11-16,,Cancelled
1997,867,2022-11-20,,Cancelled
